label,protocol,seed,nNodes,nSources,fieldSize,waterDepth,maxSpeed,basePipeR,commRange,packetInterval,payloadBytes,bitRate,simTime,generated,delivered,duplicates,dropped,transmissions,fallbacks,pdr_pct,throughput_kbps,mean_delay_s,mean_hops,lifetime_s,lifetime_censored,jain_fairness,energy_gap_J,mean_consumed_J
s5_traffic,vbf,13,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,487,10,76,0,793,0,2.053388,0.216800,3.782784,1.000000,-1.000000,1,0.492807,18.919054,12.314000
s5_traffic,vbf,14,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,487,6,9,0,787,0,1.232033,0.130080,6.143853,1.000000,-1.000000,1,0.409064,24.817279,12.192000
s5_traffic,vbf,15,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,488,7,41,0,680,0,1.434426,0.151760,5.357003,1.000000,-1.000000,1,0.391342,22.336485,10.322000
s5_traffic,vbf,16,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,489,4,28,0,880,0,0.817996,0.086720,4.172583,1.000000,-1.000000,1,0.559238,17.059725,13.882000
s5_traffic,vbf,17,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,488,7,41,0,738,0,1.434426,0.151760,6.956050,1.000000,-1.000000,1,0.447496,20.677418,11.570000
s5_traffic,vbf,18,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,488,7,60,0,726,0,1.434426,0.151760,5.846135,1.000000,-1.000000,1,0.438390,21.548322,11.694000
s5_traffic,vbf,19,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,487,8,40,0,762,0,1.642710,0.173440,5.875816,1.000000,-1.000000,1,0.405294,23.709434,11.498000
s5_traffic,vbf,20,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,487,3,74,0,807,0,0.616016,0.065040,2.215649,1.000000,-1.000000,1,0.548080,17.025578,13.338000
s5_traffic,hhvbf,1,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,487,5,56,0,798,0,1.026694,0.108400,4.631824,1.000000,-1.000000,1,0.504910,19.000327,12.876000
s5_traffic,hhvbf,2,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,487,15,88,0,887,0,3.080082,0.325200,4.381926,1.000000,-1.000000,1,0.586015,16.210306,14.468000
s5_traffic,hhvbf,3,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,487,12,66,0,832,0,2.464066,0.260160,3.372357,1.000000,-1.000000,1,0.503506,19.320813,13.032000
s5_traffic,hhvbf,4,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,487,8,123,0,798,0,1.642710,0.173440,2.849156,1.000000,-1.000000,1,0.527023,18.136226,13.234000
s5_traffic,hhvbf,5,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,488,4,44,0,958,0,0.819672,0.086720,4.287858,1.000000,-1.000000,1,0.569219,17.635457,14.850000
s5_traffic,hhvbf,6,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,490,5,30,0,796,0,1.020408,0.108400,6.263541,1.000000,-1.000000,1,0.514169,17.566347,12.278000
s5_traffic,hhvbf,7,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,487,9,53,0,977,0,1.848049,0.195120,7.530442,1.000000,-1.000000,1,0.588224,17.235253,15.502000
s5_traffic,hhvbf,8,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,487,6,24,0,855,0,1.232033,0.130080,6.496606,1.000000,-1.000000,1,0.480855,21.097442,13.196000
s5_traffic,hhvbf,9,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,488,6,70,0,844,0,1.229508,0.130080,4.044321,1.000000,-1.000000,1,0.533537,17.949926,13.388000
s5_traffic,hhvbf,10,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,488,7,18,0,910,0,1.434426,0.151760,10.140713,1.000000,-1.000000,1,0.595296,15.385286,14.186000
s5_traffic,hhvbf,11,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,489,10,45,0,744,0,2.044990,0.216800,3.171887,1.000000,-1.000000,1,0.452000,20.709229,11.764000
