label,protocol,seed,nNodes,nSources,fieldSize,waterDepth,maxSpeed,basePipeR,commRange,packetInterval,payloadBytes,bitRate,simTime,generated,delivered,duplicates,dropped,transmissions,fallbacks,pdr_pct,throughput_kbps,mean_delay_s,mean_hops,lifetime_s,lifetime_censored,jain_fairness,energy_gap_J,mean_consumed_J
s3_area,hhvbf,13,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,28,88,0,600,0,16.969697,0.607040,4.783913,1.000000,-1.000000,1,0.930755,2.218401,15.444000
s3_area,hhvbf,14,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,27,63,0,663,0,16.363636,0.585360,5.512777,1.000000,-1.000000,1,0.930541,2.313148,16.052000
s3_area,hhvbf,15,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,164,28,69,0,606,0,17.073171,0.607040,3.435045,1.000000,-1.000000,1,0.941478,1.936455,16.046000
s3_area,hhvbf,17,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,163,35,47,0,600,0,21.472393,0.758800,4.736816,1.000000,-1.000000,1,0.863474,4.433113,15.046000
s3_area,hhvbf,16,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,30,72,0,662,0,18.181818,0.650400,5.261690,1.000000,-1.000000,1,0.936572,2.088707,15.926000
s3_area,hhvbf,18,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,26,69,0,569,0,15.757576,0.563680,4.458329,1.000000,-1.000000,1,0.935498,1.971348,14.772000
s3_area,hhvbf,19,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,34,54,0,566,0,20.606061,0.737120,4.660080,1.000000,-1.000000,1,0.933254,2.045777,14.796000
s3_area,dbr,1,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,164,9,94,0,211,0,5.487805,0.016920,10.328706,0.555556,-1.000000,1,0.854706,3.644075,11.558000
s3_area,hhvbf,20,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,164,30,76,0,639,0,18.292683,0.650400,4.432294,1.000000,-1.000000,1,0.961049,1.320016,16.608000
s3_area,dbr,2,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,164,9,124,0,209,0,5.487805,0.016920,10.789751,0.666667,-1.000000,1,0.913681,2.453000,13.568000
s3_area,dbr,3,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,14,110,0,211,0,8.484848,0.026320,14.596998,1.714286,-1.000000,1,0.844431,4.535643,13.348000
s3_area,dbr,4,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,163,10,84,0,206,0,6.134969,0.018800,25.221588,1.500000,-1.000000,1,0.879729,3.164005,12.312000
s3_area,dbr,5,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,11,39,0,212,0,6.666667,0.020680,39.678758,1.272727,-1.000000,1,0.839382,4.182106,11.882000
s3_area,dbr,6,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,12,101,0,211,0,7.272727,0.022560,17.311918,1.416667,-1.000000,1,0.842277,4.024559,11.666000
s3_area,dbr,7,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,13,110,0,208,0,7.878788,0.024440,22.885133,1.153846,-1.000000,1,0.866765,4.062056,14.156000
s3_area,dbr,8,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,164,9,80,0,207,0,5.487805,0.016920,23.521468,0.666667,-1.000000,1,0.870844,3.375676,12.166000
s3_area,dbr,9,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,163,12,101,0,207,0,7.361963,0.022560,23.929544,0.750000,-1.000000,1,0.875084,3.411647,12.746000
s3_area,dbr,10,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,10,82,0,212,0,6.060606,0.018800,13.596846,1.500000,-1.000000,1,0.857013,3.558101,11.484000
s3_area,dbr,12,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,7,103,0,213,0,4.242424,0.013160,28.911276,1.000000,-1.000000,1,0.880167,3.175182,12.404000
s3_area,dbr,11,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,11,127,0,211,0,6.666667,0.020680,10.211262,0.818182,-1.000000,1,0.882417,3.343627,13.330000
