scenario,parameter,value,protocol,metric,mean,ci95,n_runs,censored_fraction
s1_density,nNodes,200,Classic-VBF,mean_hops,1.0,0.0,20,0.0
s1_density,nNodes,10,HHVBF,mean_hops,0.95,0.10465000000000002,20,0.0
s1_density,nNodes,25,HHVBF,mean_hops,1.0,0.0,20,0.0
s1_density,nNodes,50,HHVBF,mean_hops,1.0,0.0,20,0.0
s1_density,nNodes,75,HHVBF,mean_hops,1.0,0.0,20,0.0
s1_density,nNodes,100,HHVBF,mean_hops,1.0,0.0,20,0.0
s1_density,nNodes,150,HHVBF,mean_hops,1.0,0.0,20,0.0
s1_density,nNodes,200,HHVBF,mean_hops,1.0,0.0,20,0.0
s1_density,nNodes,10,DBR,mean_hops,0.26749995,0.10243800424610539,20,0.0
s1_density,nNodes,25,DBR,mean_hops,0.7877309,0.1384460889768529,20,0.0
s1_density,nNodes,50,DBR,mean_hops,1.1761323999999997,0.2201887995747161,20,0.0
s1_density,nNodes,75,DBR,mean_hops,1.26189155,0.1903173697087304,20,0.0
s1_density,nNodes,100,DBR,mean_hops,1.39392425,0.22958323405300254,20,0.0
s1_density,nNodes,150,DBR,mean_hops,1.3821001499999999,0.1486269176543872,20,0.0
s1_density,nNodes,200,DBR,mean_hops,1.330581,0.1776255649830947,20,0.0
s1_density,nNodes,10,Adaptive-IoUT-VBF,energy_gap_J,5.24366695,0.7486152852899228,20,0.0
s1_density,nNodes,25,Adaptive-IoUT-VBF,energy_gap_J,3.2040057499999994,0.4367636186037124,20,0.0
s1_density,nNodes,50,Adaptive-IoUT-VBF,energy_gap_J,2.3453163000000004,0.23309856610246277,20,0.0
s1_density,nNodes,75,Adaptive-IoUT-VBF,energy_gap_J,2.3985130999999997,0.19616372495340972,20,0.0
s1_density,nNodes,100,Adaptive-IoUT-VBF,energy_gap_J,2.7346173999999994,0.26647256671248715,20,0.0
s1_density,nNodes,150,Adaptive-IoUT-VBF,energy_gap_J,3.4094793499999994,0.30063982399590117,20,0.0
s1_density,nNodes,200,Adaptive-IoUT-VBF,energy_gap_J,2.9627345000000003,0.22564305915132096,20,0.0
s1_density,nNodes,10,Classic-VBF,energy_gap_J,9.34898845,1.4050792163496282,20,0.0
s1_density,nNodes,25,Classic-VBF,energy_gap_J,7.59178515,1.4406438607222682,20,0.0
s1_density,nNodes,50,Classic-VBF,energy_gap_J,4.53502315,0.47894875576146895,20,0.0
s1_density,nNodes,75,Classic-VBF,energy_gap_J,4.0250337,0.46274937661994653,20,0.0
s1_density,nNodes,100,Classic-VBF,energy_gap_J,2.9628798,0.27848266402709637,20,0.0
s1_density,nNodes,150,Classic-VBF,energy_gap_J,2.5231337500000004,0.3862486183637328,20,0.0
s1_density,nNodes,200,Classic-VBF,energy_gap_J,2.0358200999999996,0.12750288078004068,20,0.0
s1_density,nNodes,10,HHVBF,energy_gap_J,9.2645455,1.3920781888529095,20,0.0
s1_density,nNodes,25,HHVBF,energy_gap_J,7.71897365,1.3627314489181095,20,0.0
s1_density,nNodes,50,HHVBF,energy_gap_J,4.33876665,0.49383809476075,20,0.0
s1_density,nNodes,75,HHVBF,energy_gap_J,3.9085231,0.44812570208016617,20,0.0
s1_density,nNodes,100,HHVBF,energy_gap_J,2.9486656,0.3110203305676492,20,0.0
s1_density,nNodes,150,HHVBF,energy_gap_J,2.5140421,0.3499145116443192,20,0.0
s1_density,nNodes,200,HHVBF,energy_gap_J,1.9352771999999998,0.16038275098222923,20,0.0
s1_density,nNodes,10,DBR,energy_gap_J,8.057670849999997,0.8995252696482585,20,0.0
s1_density,nNodes,25,DBR,energy_gap_J,7.1791027,0.8044419222388454,20,0.0
s1_density,nNodes,50,DBR,energy_gap_J,5.2447514,0.575353912104397,20,0.0
s1_density,nNodes,75,DBR,energy_gap_J,4.297681899999999,0.33503061002849,20,0.0
s1_density,nNodes,100,DBR,energy_gap_J,3.9576556499999995,0.2689875149651435,20,0.0
s1_density,nNodes,150,DBR,energy_gap_J,3.4525810500000005,0.44086600810958804,20,0.0
s1_density,nNodes,200,DBR,energy_gap_J,2.9869893,0.28557758810070155,20,0.0
s1_density,nNodes,10,Adaptive-IoUT-VBF,lifetime_s,,,0,1.0
s1_density,nNodes,25,Adaptive-IoUT-VBF,lifetime_s,,,0,1.0
s1_density,nNodes,50,Adaptive-IoUT-VBF,lifetime_s,,,0,1.0
s1_density,nNodes,75,Adaptive-IoUT-VBF,lifetime_s,,,0,1.0
s1_density,nNodes,100,Adaptive-IoUT-VBF,lifetime_s,,,0,1.0
s1_density,nNodes,150,Adaptive-IoUT-VBF,lifetime_s,191.460784375,10.052654059341043,8,0.6
s1_density,nNodes,200,Adaptive-IoUT-VBF,lifetime_s,174.34922905000002,2.9938853768728864,20,0.0
s1_density,nNodes,10,Classic-VBF,lifetime_s,,,0,1.0
s1_density,nNodes,25,Classic-VBF,lifetime_s,,,0,1.0
s1_density,nNodes,50,Classic-VBF,lifetime_s,,,0,1.0
s1_density,nNodes,75,Classic-VBF,lifetime_s,,,0,1.0
s1_density,nNodes,100,Classic-VBF,lifetime_s,,,0,1.0
