scenario,parameter,value,protocol,metric,mean,ci95,n_runs,censored_fraction
s3_area,fieldSize,800.0,Classic-VBF,mean_delay_s,4.032531400000001,0.37541774033813485,20,0.0
s3_area,fieldSize,1000.0,Classic-VBF,mean_delay_s,3.8639671500000006,1.082243402443892,20,0.0
s3_area,fieldSize,200.0,HHVBF,mean_delay_s,2.2694874000000005,0.12169285215845659,20,0.0
s3_area,fieldSize,300.0,HHVBF,mean_delay_s,2.9749627999999992,0.19282584663819938,20,0.0
s3_area,fieldSize,400.0,HHVBF,mean_delay_s,3.3996168999999994,0.23207379548767093,20,0.0
s3_area,fieldSize,500.0,HHVBF,mean_delay_s,3.7048152499999993,0.24315417291539287,20,0.0
s3_area,fieldSize,600.0,HHVBF,mean_delay_s,3.817942800000001,0.2726698001254514,20,0.0
s3_area,fieldSize,800.0,HHVBF,mean_delay_s,4.1171438,0.42059194624477253,20,0.0
s3_area,fieldSize,1000.0,HHVBF,mean_delay_s,4.1144319000000005,0.9873189850202846,20,0.0
s3_area,fieldSize,200.0,DBR,mean_delay_s,8.3322253,0.38244900988762276,20,0.0
s3_area,fieldSize,300.0,DBR,mean_delay_s,13.458717850000003,3.512507690419932,20,0.0
s3_area,fieldSize,400.0,DBR,mean_delay_s,22.0099667,6.386625462034854,20,0.0
s3_area,fieldSize,500.0,DBR,mean_delay_s,20.492959749999997,4.443308892627385,20,0.0
s3_area,fieldSize,600.0,DBR,mean_delay_s,33.1342546,12.818336658448336,20,0.0
s3_area,fieldSize,800.0,DBR,mean_delay_s,38.1042451,15.215992766768517,20,0.0
s3_area,fieldSize,1000.0,DBR,mean_delay_s,50.05570635,27.89247868496587,20,0.0
s3_area,fieldSize,200.0,Adaptive-IoUT-VBF,mean_hops,0.19553580000000004,0.028788140611967127,20,0.0
s3_area,fieldSize,300.0,Adaptive-IoUT-VBF,mean_hops,0.1703656,0.026856509534088673,20,0.0
s3_area,fieldSize,400.0,Adaptive-IoUT-VBF,mean_hops,0.26955405000000005,0.051333563731239915,20,0.0
s3_area,fieldSize,500.0,Adaptive-IoUT-VBF,mean_hops,0.4493393,0.06870519370315095,20,0.0
s3_area,fieldSize,600.0,Adaptive-IoUT-VBF,mean_hops,0.6658621,0.10519238645187294,20,0.0
s3_area,fieldSize,800.0,Adaptive-IoUT-VBF,mean_hops,1.2422666000000002,0.18974517468581983,20,0.0
s3_area,fieldSize,1000.0,Adaptive-IoUT-VBF,mean_hops,1.34155715,0.3341932775529528,20,0.0
s3_area,fieldSize,200.0,Classic-VBF,mean_hops,1.0,0.0,20,0.0
s3_area,fieldSize,300.0,Classic-VBF,mean_hops,1.0,0.0,20,0.0
s3_area,fieldSize,400.0,Classic-VBF,mean_hops,1.0,0.0,20,0.0
s3_area,fieldSize,500.0,Classic-VBF,mean_hops,1.0,0.0,20,0.0
s3_area,fieldSize,600.0,Classic-VBF,mean_hops,1.0,0.0,20,0.0
s3_area,fieldSize,800.0,Classic-VBF,mean_hops,1.0,0.0,20,0.0
s3_area,fieldSize,1000.0,Classic-VBF,mean_hops,0.9,0.14405013929732574,20,0.0
s3_area,fieldSize,200.0,HHVBF,mean_hops,1.0,0.0,20,0.0
s3_area,fieldSize,300.0,HHVBF,mean_hops,1.0,0.0,20,0.0
s3_area,fieldSize,400.0,HHVBF,mean_hops,1.0,0.0,20,0.0
s3_area,fieldSize,500.0,HHVBF,mean_hops,1.0,0.0,20,0.0
s3_area,fieldSize,600.0,HHVBF,mean_hops,1.0,0.0,20,0.0
s3_area,fieldSize,800.0,HHVBF,mean_hops,1.0,0.0,20,0.0
s3_area,fieldSize,1000.0,HHVBF,mean_hops,0.95,0.10465000000000002,20,0.0
s3_area,fieldSize,200.0,DBR,mean_hops,0.41708505,0.05877756558375431,20,0.0
s3_area,fieldSize,300.0,DBR,mean_hops,0.6356368000000001,0.0978384430703562,20,0.0
s3_area,fieldSize,400.0,DBR,mean_hops,0.9883919999999998,0.12132296893761739,20,0.0
s3_area,fieldSize,500.0,DBR,mean_hops,1.1761323999999997,0.2201887995747161,20,0.0
s3_area,fieldSize,600.0,DBR,mean_hops,1.1040674,0.31964956085864,20,0.0
s3_area,fieldSize,800.0,DBR,mean_hops,1.8086904499999996,0.6826096600953222,20,0.0
s3_area,fieldSize,1000.0,DBR,mean_hops,1.33999995,0.5674104871933898,20,0.0
s3_area,fieldSize,200.0,Adaptive-IoUT-VBF,energy_gap_J,0.6307116500000001,0.05264637854511867,20,0.0
