scenario,parameter,value,protocol,metric,mean,ci95,n_runs,censored_fraction
s4_radius,basePipeR,250.0,Classic-VBF,mean_delay_s,4.56727815,0.34615088091393337,20,0.0
s4_radius,basePipeR,50.0,HHVBF,mean_delay_s,2.60251555,0.15165221196820106,20,0.0
s4_radius,basePipeR,75.0,HHVBF,mean_delay_s,2.90943295,0.15701699903929453,20,0.0
s4_radius,basePipeR,100.0,HHVBF,mean_delay_s,3.1704406499999997,0.21137123690843315,20,0.0
s4_radius,basePipeR,125.0,HHVBF,mean_delay_s,3.38233715,0.21007613950882942,20,0.0
s4_radius,basePipeR,150.0,HHVBF,mean_delay_s,3.7048152499999993,0.24315417291539287,20,0.0
s4_radius,basePipeR,200.0,HHVBF,mean_delay_s,4.2770964,0.331664670247263,20,0.0
s4_radius,basePipeR,250.0,HHVBF,mean_delay_s,4.70531645,0.3390490173561598,20,0.0
s4_radius,basePipeR,50.0,DBR,mean_delay_s,20.492959749999997,4.443308892627385,20,0.0
s4_radius,basePipeR,75.0,DBR,mean_delay_s,20.492959749999997,4.443308892627385,20,0.0
s4_radius,basePipeR,100.0,DBR,mean_delay_s,20.492959749999997,4.443308892627385,20,0.0
s4_radius,basePipeR,125.0,DBR,mean_delay_s,20.492959749999997,4.443308892627385,20,0.0
s4_radius,basePipeR,150.0,DBR,mean_delay_s,20.492959749999997,4.443308892627385,20,0.0
s4_radius,basePipeR,200.0,DBR,mean_delay_s,20.49295975,4.443308892627385,20,0.0
s4_radius,basePipeR,250.0,DBR,mean_delay_s,20.492959749999997,4.443308892627385,20,0.0
s4_radius,basePipeR,50.0,Adaptive-IoUT-VBF,mean_hops,0.34732674999999996,0.059888220130142965,20,0.0
s4_radius,basePipeR,75.0,Adaptive-IoUT-VBF,mean_hops,0.3726157,0.09110523949425432,20,0.0
s4_radius,basePipeR,100.0,Adaptive-IoUT-VBF,mean_hops,0.33790924999999994,0.05231738808634851,20,0.0
s4_radius,basePipeR,125.0,Adaptive-IoUT-VBF,mean_hops,0.37643540000000003,0.06257700957323387,20,0.0
s4_radius,basePipeR,150.0,Adaptive-IoUT-VBF,mean_hops,0.4493393,0.06870519370315095,20,0.0
s4_radius,basePipeR,200.0,Adaptive-IoUT-VBF,mean_hops,0.5315437000000001,0.08237751478327182,20,0.0
s4_radius,basePipeR,250.0,Adaptive-IoUT-VBF,mean_hops,0.7060655,0.10490075173260728,20,0.0
s4_radius,basePipeR,50.0,Classic-VBF,mean_hops,1.0,0.0,20,0.0
s4_radius,basePipeR,75.0,Classic-VBF,mean_hops,1.0,0.0,20,0.0
s4_radius,basePipeR,100.0,Classic-VBF,mean_hops,1.0,0.0,20,0.0
s4_radius,basePipeR,125.0,Classic-VBF,mean_hops,1.0,0.0,20,0.0
s4_radius,basePipeR,150.0,Classic-VBF,mean_hops,1.0,0.0,20,0.0
s4_radius,basePipeR,200.0,Classic-VBF,mean_hops,1.0,0.0,20,0.0
s4_radius,basePipeR,250.0,Classic-VBF,mean_hops,1.0,0.0,20,0.0
s4_radius,basePipeR,50.0,HHVBF,mean_hops,1.0,0.0,20,0.0
s4_radius,basePipeR,75.0,HHVBF,mean_hops,1.0,0.0,20,0.0
s4_radius,basePipeR,100.0,HHVBF,mean_hops,1.0,0.0,20,0.0
s4_radius,basePipeR,125.0,HHVBF,mean_hops,1.0,0.0,20,0.0
s4_radius,basePipeR,150.0,HHVBF,mean_hops,1.0,0.0,20,0.0
s4_radius,basePipeR,200.0,HHVBF,mean_hops,1.0,0.0,20,0.0
s4_radius,basePipeR,250.0,HHVBF,mean_hops,1.0,0.0,20,0.0
s4_radius,basePipeR,50.0,DBR,mean_hops,1.1761323999999997,0.22018879957471613,20,0.0
s4_radius,basePipeR,75.0,DBR,mean_hops,1.1761324,0.2201887995747161,20,0.0
s4_radius,basePipeR,100.0,DBR,mean_hops,1.1761323999999997,0.2201887995747161,20,0.0
s4_radius,basePipeR,125.0,DBR,mean_hops,1.1761323999999997,0.2201887995747161,20,0.0
s4_radius,basePipeR,150.0,DBR,mean_hops,1.1761324,0.2201887995747161,20,0.0
s4_radius,basePipeR,200.0,DBR,mean_hops,1.1761324,0.2201887995747161,20,0.0
s4_radius,basePipeR,250.0,DBR,mean_hops,1.1761323999999997,0.2201887995747161,20,0.0
s4_radius,basePipeR,50.0,Adaptive-IoUT-VBF,energy_gap_J,2.512639,0.22396069396562657,20,0.0
s4_radius,basePipeR,75.0,Adaptive-IoUT-VBF,energy_gap_J,2.4373032500000003,0.24250016085793422,20,0.0
s4_radius,basePipeR,100.0,Adaptive-IoUT-VBF,energy_gap_J,2.4139687499999996,0.20698069894770268,20,0.0
s4_radius,basePipeR,125.0,Adaptive-IoUT-VBF,energy_gap_J,2.4001874000000005,0.23230212915571485,20,0.0
s4_radius,basePipeR,150.0,Adaptive-IoUT-VBF,energy_gap_J,2.3453163000000004,0.23309856610246277,20,0.0
s4_radius,basePipeR,200.0,Adaptive-IoUT-VBF,energy_gap_J,2.1834295499999996,0.19037055160900332,20,0.0
s4_radius,basePipeR,250.0,Adaptive-IoUT-VBF,energy_gap_J,1.9003245,0.18329592174081535,20,0.0
s4_radius,basePipeR,50.0,Classic-VBF,energy_gap_J,4.718877600000001,0.5079700498650067,20,0.0
s4_radius,basePipeR,75.0,Classic-VBF,energy_gap_J,4.7541611,0.583719570702494,20,0.0
s4_radius,basePipeR,100.0,Classic-VBF,energy_gap_J,4.658016,0.5242535848416835,20,0.0
s4_radius,basePipeR,125.0,Classic-VBF,energy_gap_J,4.683112400000001,0.5143940604614694,20,0.0
s4_radius,basePipeR,150.0,Classic-VBF,energy_gap_J,4.53502315,0.47894875576146895,20,0.0
s4_radius,basePipeR,200.0,Classic-VBF,energy_gap_J,4.18801445,0.43842432122234865,20,0.0
s4_radius,basePipeR,250.0,Classic-VBF,energy_gap_J,3.7959567499999998,0.48969877371797044,20,0.0
s4_radius,basePipeR,50.0,HHVBF,energy_gap_J,4.7210069,0.48792327152071174,20,0.0
s4_radius,basePipeR,75.0,HHVBF,energy_gap_J,4.615927449999999,0.5157355937318234,20,0.0
s4_radius,basePipeR,100.0,HHVBF,energy_gap_J,4.6281965,0.5497011889254396,20,0.0
s4_radius,basePipeR,125.0,HHVBF,energy_gap_J,4.5839577,0.5053223945247809,20,0.0
s4_radius,basePipeR,150.0,HHVBF,energy_gap_J,4.33876665,0.49383809476075,20,0.0
s4_radius,basePipeR,200.0,HHVBF,energy_gap_J,4.107720100000001,0.4796440493779282,20,0.0
