scenario,parameter,value,protocol,metric,mean,ci95,n_runs,censored_fraction
s5_traffic,packetInterval,15.0,HHVBF,mean_delay_s,3.6581886499999996,0.32111184148369126,20,0.0
s5_traffic,packetInterval,2.0,DBR,mean_delay_s,19.913111999999998,4.350449584449959,20,0.0
s5_traffic,packetInterval,4.0,DBR,mean_delay_s,20.22059015,4.412187290180357,20,0.0
s5_traffic,packetInterval,6.0,DBR,mean_delay_s,20.492959749999997,4.443308892627385,20,0.0
s5_traffic,packetInterval,8.0,DBR,mean_delay_s,20.88306385,4.5212767512785925,20,0.0
s5_traffic,packetInterval,10.0,DBR,mean_delay_s,21.11604555,4.599158863996401,20,0.0
s5_traffic,packetInterval,12.0,DBR,mean_delay_s,21.66879735,4.64449709539384,20,0.0
s5_traffic,packetInterval,15.0,DBR,mean_delay_s,21.94695835,4.72164180670253,20,0.0
s5_traffic,packetInterval,2.0,Adaptive-IoUT-VBF,mean_hops,0.34923465,0.06909182866907954,20,0.0
s5_traffic,packetInterval,4.0,Adaptive-IoUT-VBF,mean_hops,0.4396731000000001,0.06881981218734445,20,0.0
s5_traffic,packetInterval,6.0,Adaptive-IoUT-VBF,mean_hops,0.4493393,0.06870519370315095,20,0.0
s5_traffic,packetInterval,8.0,Adaptive-IoUT-VBF,mean_hops,0.44783874999999995,0.07708057482807945,20,0.0
s5_traffic,packetInterval,10.0,Adaptive-IoUT-VBF,mean_hops,0.41673009999999994,0.0941304042574825,20,0.0
s5_traffic,packetInterval,12.0,Adaptive-IoUT-VBF,mean_hops,0.36067489999999996,0.05049595777501,20,0.0
s5_traffic,packetInterval,15.0,Adaptive-IoUT-VBF,mean_hops,0.32309435000000003,0.054697470367690966,20,0.0
s5_traffic,packetInterval,2.0,Classic-VBF,mean_hops,1.0,0.0,20,0.0
s5_traffic,packetInterval,4.0,Classic-VBF,mean_hops,1.0,0.0,20,0.0
s5_traffic,packetInterval,6.0,Classic-VBF,mean_hops,1.0,0.0,20,0.0
s5_traffic,packetInterval,8.0,Classic-VBF,mean_hops,1.0,0.0,20,0.0
s5_traffic,packetInterval,10.0,Classic-VBF,mean_hops,1.0,0.0,20,0.0
s5_traffic,packetInterval,12.0,Classic-VBF,mean_hops,1.0,0.0,20,0.0
s5_traffic,packetInterval,15.0,Classic-VBF,mean_hops,1.0,0.0,20,0.0
s5_traffic,packetInterval,2.0,HHVBF,mean_hops,1.0,0.0,20,0.0
s5_traffic,packetInterval,4.0,HHVBF,mean_hops,1.0,0.0,20,0.0
s5_traffic,packetInterval,6.0,HHVBF,mean_hops,1.0,0.0,20,0.0
s5_traffic,packetInterval,8.0,HHVBF,mean_hops,1.0,0.0,20,0.0
s5_traffic,packetInterval,10.0,HHVBF,mean_hops,1.0,0.0,20,0.0
s5_traffic,packetInterval,12.0,HHVBF,mean_hops,1.0,0.0,20,0.0
s5_traffic,packetInterval,15.0,HHVBF,mean_hops,1.0,0.0,20,0.0
s5_traffic,packetInterval,2.0,DBR,mean_hops,1.1761323999999997,0.2201887995747161,20,0.0
s5_traffic,packetInterval,4.0,DBR,mean_hops,1.1761323999999997,0.22018879957471613,20,0.0
s5_traffic,packetInterval,6.0,DBR,mean_hops,1.1761324,0.2201887995747161,20,0.0
s5_traffic,packetInterval,8.0,DBR,mean_hops,1.1761323999999997,0.2201887995747161,20,0.0
s5_traffic,packetInterval,10.0,DBR,mean_hops,1.1761323999999997,0.2201887995747161,20,0.0
s5_traffic,packetInterval,12.0,DBR,mean_hops,1.1761324,0.22018879957471613,20,0.0
s5_traffic,packetInterval,15.0,DBR,mean_hops,1.1761323999999997,0.2201887995747161,20,0.0
s5_traffic,packetInterval,2.0,Adaptive-IoUT-VBF,energy_gap_J,6.8726973000000005,0.44071168807137706,20,0.0
s5_traffic,packetInterval,4.0,Adaptive-IoUT-VBF,energy_gap_J,2.9105976,0.1955901093812796,20,0.0
s5_traffic,packetInterval,6.0,Adaptive-IoUT-VBF,energy_gap_J,2.3453163000000004,0.23309856610246277,20,0.0
s5_traffic,packetInterval,8.0,Adaptive-IoUT-VBF,energy_gap_J,2.3811172,0.21758877667546225,20,0.0
s5_traffic,packetInterval,10.0,Adaptive-IoUT-VBF,energy_gap_J,2.6567757,0.29512946261339124,20,0.0
s5_traffic,packetInterval,12.0,Adaptive-IoUT-VBF,energy_gap_J,2.8556092499999997,0.2647808533346349,20,0.0
s5_traffic,packetInterval,15.0,Adaptive-IoUT-VBF,energy_gap_J,3.05638185,0.2554794019630496,20,0.0
s5_traffic,packetInterval,2.0,Classic-VBF,energy_gap_J,10.60666105,0.8524167552288916,20,0.0
s5_traffic,packetInterval,4.0,Classic-VBF,energy_gap_J,6.115367449999999,0.5753301781587549,20,0.0
s5_traffic,packetInterval,6.0,Classic-VBF,energy_gap_J,4.53502315,0.47894875576146895,20,0.0
s5_traffic,packetInterval,8.0,Classic-VBF,energy_gap_J,3.9275229000000005,0.49679382508893,20,0.0
s5_traffic,packetInterval,10.0,Classic-VBF,energy_gap_J,3.15504375,0.29737425153844826,20,0.0
s5_traffic,packetInterval,12.0,Classic-VBF,energy_gap_J,2.8211050500000003,0.28296433271780497,20,0.0
s5_traffic,packetInterval,15.0,Classic-VBF,energy_gap_J,2.4417716999999994,0.2776166553388537,20,0.0
s5_traffic,packetInterval,2.0,HHVBF,energy_gap_J,10.5693665,0.9586372021901705,20,0.0
s5_traffic,packetInterval,4.0,HHVBF,energy_gap_J,5.9893767,0.6709267443175628,20,0.0
s5_traffic,packetInterval,6.0,HHVBF,energy_gap_J,4.33876665,0.49383809476075,20,0.0
s5_traffic,packetInterval,8.0,HHVBF,energy_gap_J,3.8721584499999997,0.42530663470485713,20,0.0
s5_traffic,packetInterval,10.0,HHVBF,energy_gap_J,3.07188195,0.29897896193215956,20,0.0
s5_traffic,packetInterval,12.0,HHVBF,energy_gap_J,2.7285501000000005,0.27970664247074645,20,0.0
s5_traffic,packetInterval,15.0,HHVBF,energy_gap_J,2.3693686000000005,0.2533436329245415,20,0.0
s5_traffic,packetInterval,2.0,DBR,energy_gap_J,16.66239735,1.7461471047086605,20,0.0
s5_traffic,packetInterval,4.0,DBR,energy_gap_J,8.080472,0.8887974282535308,20,0.0
s5_traffic,packetInterval,6.0,DBR,energy_gap_J,5.2447514,0.575353912104397,20,0.0
s5_traffic,packetInterval,8.0,DBR,energy_gap_J,3.8578083999999997,0.42525451832356476,20,0.0
s5_traffic,packetInterval,10.0,DBR,energy_gap_J,2.9953124499999997,0.32883797058814623,20,0.0
s5_traffic,packetInterval,12.0,DBR,energy_gap_J,2.4416792999999997,0.27177426327676835,20,0.0
s5_traffic,packetInterval,15.0,DBR,energy_gap_J,1.86900995,0.21445930193008889,20,0.0
s5_traffic,packetInterval,2.0,Adaptive-IoUT-VBF,lifetime_s,,,0,1.0
s5_traffic,packetInterval,4.0,Adaptive-IoUT-VBF,lifetime_s,,,0,1.0
s5_traffic,packetInterval,6.0,Adaptive-IoUT-VBF,lifetime_s,,,0,1.0
s5_traffic,packetInterval,8.0,Adaptive-IoUT-VBF,lifetime_s,,,0,1.0
