label,protocol,seed,nNodes,nSources,fieldSize,waterDepth,maxSpeed,basePipeR,commRange,packetInterval,payloadBytes,bitRate,simTime,generated,delivered,duplicates,dropped,transmissions,fallbacks,pdr_pct,throughput_kbps,mean_delay_s,mean_hops,lifetime_s,lifetime_censored,jain_fairness,energy_gap_J,mean_consumed_J
s5_traffic,vbf,20,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,487,17,84,0,621,0,3.490760,0.368560,3.857337,1.000000,-1.000000,1,0.735090,9.331796,14.924000
s5_traffic,hhvbf,1,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,487,18,66,0,663,0,3.696099,0.390240,3.191442,1.000000,-1.000000,1,0.763815,9.075506,16.640000
s5_traffic,hhvbf,2,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,487,19,44,0,618,0,3.901437,0.411920,2.859975,1.000000,-1.000000,1,0.756248,8.777455,15.506000
s5_traffic,hhvbf,3,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,487,20,65,0,668,0,4.106776,0.433600,3.659659,1.000000,-1.000000,1,0.738044,10.002233,16.214000
s5_traffic,hhvbf,4,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,487,15,94,0,587,0,3.080082,0.325200,2.534723,1.000000,-1.000000,1,0.724701,10.430453,15.920000
s5_traffic,hhvbf,5,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,488,19,78,0,704,0,3.893443,0.411920,4.224902,1.000000,-1.000000,1,0.690191,11.990255,15.804000
s5_traffic,hhvbf,6,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,490,17,70,0,678,0,3.469388,0.368560,3.693292,1.000000,-1.000000,1,0.719314,10.605577,15.808000
s5_traffic,hhvbf,7,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,487,15,69,0,603,0,3.080082,0.325200,3.025403,1.000000,-1.000000,1,0.769737,8.148647,15.392000
s5_traffic,hhvbf,8,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,487,24,57,0,718,0,4.928131,0.520320,3.624971,1.000000,-1.000000,1,0.735656,10.560086,16.932000
s5_traffic,hhvbf,9,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,488,16,116,0,669,0,3.278689,0.346880,3.225156,1.000000,-1.000000,1,0.697413,12.506511,16.982000
s5_traffic,hhvbf,10,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,488,23,80,0,813,0,4.713115,0.498640,4.035860,1.000000,-1.000000,1,0.808702,7.440256,17.390000
s5_traffic,hhvbf,11,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,489,14,60,0,609,0,2.862986,0.303520,2.206399,1.000000,-1.000000,1,0.619526,15.702942,15.788000
s5_traffic,hhvbf,12,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,488,19,65,0,611,0,3.893443,0.411920,3.486563,1.000000,-1.000000,1,0.761862,8.866436,16.100000
s5_traffic,hhvbf,13,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,487,16,96,0,695,0,3.285421,0.346880,3.819005,1.000000,-1.000000,1,0.776174,8.236143,16.080000
s5_traffic,hhvbf,14,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,487,17,96,0,763,0,3.490760,0.368560,3.553427,1.000000,-1.000000,1,0.692011,12.969059,17.222000
s5_traffic,hhvbf,15,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,488,17,75,0,567,0,3.483607,0.368560,2.783324,1.000000,-1.000000,1,0.702004,11.046853,15.290000
s5_traffic,hhvbf,16,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,489,25,63,0,725,0,5.112474,0.542000,3.400504,1.000000,-1.000000,1,0.736236,9.912573,15.936000
s5_traffic,hhvbf,18,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,488,22,82,0,697,0,4.508197,0.476960,4.099460,1.000000,-1.000000,1,0.706631,11.112660,15.684000
s5_traffic,hhvbf,17,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,488,19,50,0,648,0,3.893443,0.411920,4.323821,1.000000,-1.000000,1,0.676338,12.636442,15.752000
s5_traffic,hhvbf,19,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,487,10,95,0,584,0,2.053388,0.216800,3.620900,1.000000,-1.000000,1,0.656827,12.527593,14.472000
s5_traffic,dbr,1,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,487,8,255,0,536,0,1.642710,0.015040,24.313310,0.500000,-1.000000,1,0.807579,13.108471,30.436000
s5_traffic,hhvbf,20,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,487,16,87,0,632,0,3.285421,0.346880,3.681287,1.000000,-1.000000,1,0.754924,8.839650,15.516000
