scenario,parameter,value,protocol,metric,mean,ci95,n_runs,censored_fraction
s3_area,fieldSize,1000.0,Classic-VBF,energy_gap_J,14.01963905,0.5836204966056446,20,0.0
s3_area,fieldSize,200.0,HHVBF,energy_gap_J,2.2835976,0.29534633524149495,20,0.0
s3_area,fieldSize,300.0,HHVBF,energy_gap_J,4.146206049999999,0.6452558797380108,20,0.0
s3_area,fieldSize,400.0,HHVBF,energy_gap_J,7.3314645,0.8618055728206621,20,0.0
s3_area,fieldSize,500.0,HHVBF,energy_gap_J,9.519648749999998,0.7033487637810137,20,0.0
s3_area,fieldSize,600.0,HHVBF,energy_gap_J,11.016275749999998,0.7768150086453108,20,0.0
s3_area,fieldSize,800.0,HHVBF,energy_gap_J,13.04739555,0.7677202703557962,20,0.0
s3_area,fieldSize,1000.0,HHVBF,energy_gap_J,13.99507365,0.5850791271158728,20,0.0
s3_area,fieldSize,200.0,DBR,energy_gap_J,3.75490615,0.3388752054321633,20,0.0
s3_area,fieldSize,300.0,DBR,energy_gap_J,6.286163500000001,0.4875322805316294,20,0.0
s3_area,fieldSize,400.0,DBR,energy_gap_J,7.999688199999999,0.45243213848499986,20,0.0
s3_area,fieldSize,500.0,DBR,energy_gap_J,9.46003975,0.4410100925850629,20,0.0
s3_area,fieldSize,600.0,DBR,energy_gap_J,10.6631005,0.45175974670838476,20,0.0
s3_area,fieldSize,800.0,DBR,energy_gap_J,12.879902499999996,0.4463775088702018,20,0.0
s3_area,fieldSize,1000.0,DBR,energy_gap_J,13.974167749999998,0.3346451174855886,20,0.0
s3_area,fieldSize,200.0,Adaptive-IoUT-VBF,lifetime_s,,,0,1.0
s3_area,fieldSize,300.0,Adaptive-IoUT-VBF,lifetime_s,,,0,1.0
s3_area,fieldSize,400.0,Adaptive-IoUT-VBF,lifetime_s,,,0,1.0
s3_area,fieldSize,500.0,Adaptive-IoUT-VBF,lifetime_s,,,0,1.0
s3_area,fieldSize,600.0,Adaptive-IoUT-VBF,lifetime_s,,,0,1.0
s3_area,fieldSize,800.0,Adaptive-IoUT-VBF,lifetime_s,,,0,1.0
s3_area,fieldSize,1000.0,Adaptive-IoUT-VBF,lifetime_s,,,0,1.0
s3_area,fieldSize,200.0,Classic-VBF,lifetime_s,,,0,1.0
s3_area,fieldSize,300.0,Classic-VBF,lifetime_s,,,0,1.0
s3_area,fieldSize,400.0,Classic-VBF,lifetime_s,,,0,1.0
s3_area,fieldSize,500.0,Classic-VBF,lifetime_s,,,0,1.0
s3_area,fieldSize,600.0,Classic-VBF,lifetime_s,,,0,1.0
s3_area,fieldSize,800.0,Classic-VBF,lifetime_s,,,0,1.0
